remote 1.859743 R RSSI = 0.661V
remote 1.861781 R RSSI = 0.713V
remote 1.863817 R RSSI = 0.670V
remote 1.867891 R RSSI = 0.689V (Repeated 1 times)
remote 1.869931 R RSSI = 0.717V
remote 1.874004 R RSSI = 0.745V (Repeated 1 times)
remote 1.876041 R RSSI = 0.741V
remote 1.878077 R RSSI = 0.698V
remote 1.880114 R RSSI = 0.694V
remote 1.882151 R RSSI = 0.647V
remote 1.884189 R RSSI = 0.755V
remote 1.886226 R RSSI = 0.684V
remote 1.888264 R RSSI = 0.661V
remote 1.888292 W CH 80 (2440.0MHz)
remote 1.891317 S PLL Mode
remote 1.896349 S RX Mode
remote 1.898386 R RSSI = 0.698V
remote 1.900423 R RSSI = 0.731V
remote 1.902460 R RSSI = 0.750V
remote 1.904497 R RSSI = 0.703V
remote 1.906534 R RSSI = 0.727V
remote 1.908570 R RSSI = 0.698V
remote 1.910607 R RSSI = 0.684V
remote 1.914681 R RSSI = 0.689V (Repeated 1 times)
remote 1.916718 R RSSI = 0.713V
remote 1.918755 R RSSI = 0.694V
remote 1.920792 R RSSI = 0.698V
remote 1.922829 R RSSI = 0.713V
remote 1.924866 R RSSI = 0.694V
remote 1.926905 R RSSI = 0.708V
remote 1.926936 W CH 90 (2445.0MHz)
remote 1.929961 S PLL Mode
remote 1.934993 S RX Mode
remote 1.937030 R RSSI = 0.694V
remote 1.939066 R RSSI = 0.708V
remote 1.941103 R RSSI = 0.722V
remote 1.943140 R RSSI = 0.736V
remote 1.945177 R RSSI = 0.731V
remote 1.947213 R RSSI = 0.736V
remote 1.951287 R RSSI = 0.741V (Repeated 1 times)
remote 1.953324 R RSSI = 0.764V
remote 1.955360 R RSSI = 0.736V
remote 1.957397 R RSSI = 0.750V
remote 1.959434 R RSSI = 0.745V
remote 1.961471 R RSSI = 0.708V
remote 1.963507 R RSSI = 0.727V
remote 1.965546 R RSSI = 0.698V
remote 1.965575 W CH 100 (2450.0MHz)
remote 1.968600 S PLL Mode
remote 1.973631 S RX Mode
remote 1.975668 R RSSI = 0.694V
remote 1.977705 R RSSI = 0.727V
remote 1.979742 R RSSI = 0.731V
remote 1.981778 R RSSI = 0.736V
remote 1.983815 R RSSI = 0.694V
remote 1.985853 R RSSI = 0.684V
remote 1.987890 R RSSI = 0.694V
remote 1.989926 R RSSI = 0.731V
remote 1.991966 R RSSI = 0.736V
remote 1.994003 R RSSI = 0.745V
remote 1.996040 R RSSI = 0.759V
remote 1.998076 R RSSI = 0.745V
remote 2.000113 R RSSI = 0.727V
remote 2.002150 R RSSI = 0.750V
remote 2.004189 R RSSI = 0.731V
remote 2.004217 W CH 110 (2455.0MHz)
remote 2.007242 S PLL Mode
remote 2.012274 S RX Mode
remote 2.014311 R RSSI = 0.755V
remote 2.016348 R RSSI = 0.750V
remote 2.018385 R RSSI = 0.736V
remote 2.022459 R RSSI = 0.713V (Repeated 1 times)
remote 2.024496 R RSSI = 0.755V
remote 2.026533 R RSSI = 0.741V
remote 2.028569 R RSSI = 0.708V
remote 2.032643 R RSSI = 0.727V (Repeated 1 times)
remote 2.036716 R RSSI = 0.703V (Repeated 1 times)
remote 2.038753 R RSSI = 0.689V
remote 2.040790 R RSSI = 0.713V
remote 2.042829 R RSSI = 0.717V
remote 2.042857 W CH 120 (2460.0MHz)
remote 2.045882 S PLL Mode
remote 2.050914 S RX Mode
remote 2.052951 R RSSI = 0.802V
remote 2.057027 R RSSI = 0.783V (Repeated 1 times)
remote 2.061101 R RSSI = 0.806V (Repeated 1 times)
remote 2.063138 R RSSI = 0.792V
remote 2.065174 R RSSI = 0.802V
remote 2.067211 R RSSI = 0.736V
remote 2.069248 R RSSI = 0.722V
remote 2.071285 R RSSI = 0.731V
remote 2.073322 R RSSI = 0.773V
remote 2.075359 R RSSI = 0.769V
remote 2.077396 R RSSI = 0.759V
remote 2.079433 R RSSI = 0.684V
remote 2.081472 R RSSI = 0.750V
remote 2.081500 W CH 130 (2465.0MHz)
remote 2.084525 S PLL Mode
remote 2.089557 S RX Mode
remote 2.091594 R RSSI = 0.778V
remote 2.093631 R RSSI = 0.708V
remote 2.095668 R RSSI = 0.755V
remote 2.097704 R RSSI = 0.736V
remote 2.099741 R RSSI = 0.708V
remote 2.101777 R RSSI = 0.727V
remote 2.103814 R RSSI = 0.731V
remote 2.105852 R RSSI = 0.750V
remote 2.109925 R RSSI = 0.745V (Repeated 1 times)
remote 2.111961 R RSSI = 0.773V
remote 2.114002 R RSSI = 0.769V
remote 2.116038 R RSSI = 0.773V
remote 2.118075 R RSSI = 0.769V
remote 2.120114 R RSSI = 0.755V
remote 2.120143 W CH 120 (2460.0MHz)
remote 2.123168 S PLL Mode
remote 2.123183 S RX Mode
remote 2.123211 W TX Register I [06]
remote 6.184046 S TX Mode
remote 6.204136 W Device Reset
remote 6.206219 W ID DATA Register [55 20 10 41]
remote 6.206247 W Mode Control Register [62]
remote 6.206284 W Calibration Control Register [00]
remote 6.206313 W FIFO Register I [0F]
remote 6.206341 W FIFO Register II [C0]
remote 6.206370 W RC OSC Register I [00]
remote 6.206399 W RC OSC Register II [00]
remote 6.206427 W RC OSC Register III [04]
remote 6.206461 W CKO Pin Control Register [A2]
remote 6.206490 W GIO1 Pin Control Register I [01]
remote 6.206518 W GIO2 Pin Control Register II [01]
remote 6.206547 W Clock Register [05]
remote 6.206576 W Data Rate Register [04]
remote 6.206613 W CH 80 (2440.0MHz)
remote 6.206642 W PLL Register II [9E]
remote 6.206671 W PLL Register III [4B]
remote 6.206699 W PLL Register IV [00]
remote 6.206728 W PLL Register V [00]
remote 6.206757 W TX Register I [16]
remote 6.206791 W TX Register II [2B]
remote 6.206819 W Delay Register I [12]
remote 6.206848 W Delay Register II [00]
remote 6.206877 W RX Register [62]
remote 6.206906 W RX Gain Register I [80]
remote 6.206934 W RX Gain Register II [80]
remote 6.206969 W RX Gain Register III [00]
remote 6.206997 W RX Gain Register IV [0A]
remote 6.207026 W RSSI Thershld Register [32]
remote 6.207055 W ADC Control Register [C3]
remote 6.207084 W Code Register I [07]
remote 6.207113 W Code Register II [17]
remote 6.207147 W Code Register III [00]
remote 6.207175 W IF Calibration Register I [00]
remote 6.207204 W VCO current Calibration Register [00]
remote 6.207232 W VCO Single band Calibration Register I [00]
remote 6.207264 W VCO Single band Calibration Register II [3B]
remote 6.207293 W Battery detect Register [00]
remote 6.207327 W TX test Register [1F]
remote 6.207356 W Rx DEM test Register I [47]
remote 6.207385 W Rx DEM test Register II [80]
remote 6.207413 W Charge Pump Current Register [03]
remote 6.207442 W Crystal test Register [01]
remote 6.207471 W PLL test Register [45]
remote 6.207504 W VCO test Register I [18]
remote 6.207533 W VCO test Register II [00]
remote 6.207562 W IFAT Register [01]
remote 6.227669 W RScale Register [0F]
remote 6.227683 S Standby Mode
remote 6.227720 W Calibration Control Register [01]
remote 6.227953 R Calibration Control Register [01]
remote 6.227983 R Calibration Control Register [00]
remote 6.228012 R IF Calibration Register I [06]
remote 6.228040 W IF Calibration Register I [13]
remote 6.228069 W IF Calibration Register II [3B]
remote 6.228103 W CH 0 (2400.0MHz)
remote 6.228131 W Calibration Control Register [02]
remote 6.228364 R Calibration Control Register [02]
remote 6.228394 R Calibration Control Register [00]
remote 6.228429 R IF Calibration Register I [03]
remote 6.228457 W CH 120 (2460.0MHz)
remote 6.228486 W Calibration Control Register [02]
remote 6.228718 R Calibration Control Register [02]
remote 6.228748 R Calibration Control Register [00]
remote 6.228784 R IF Calibration Register I [03]
remote 6.228813 W VCO Single band Calibration Register I [0B]
remote 6.228828 S Standby Mode
remote 6.228856 W CH 0 (2400.0MHz)
remote 6.231881 S PLL Mode
remote 6.252023 S RX Mode
remote 6.272113 W Device Reset
remote 6.274190 W ID DATA Register [55 20 10 41]
remote 6.274219 W Mode Control Register [62]
remote 6.274248 W Calibration Control Register [00]
remote 6.274276 W FIFO Register I [0F]
remote 6.274308 W FIFO Register II [C0]
remote 6.274337 W RC OSC Register I [00]
remote 6.274365 W RC OSC Register II [00]
remote 6.274394 W RC OSC Register III [04]
remote 6.274423 W CKO Pin Control Register [A2]
remote 6.274451 W GIO1 Pin Control Register I [01]
remote 6.274480 W GIO2 Pin Control Register II [01]
remote 6.274509 W Clock Register [05]
remote 6.274538 W Data Rate Register [04]
remote 6.274566 W CH 80 (2440.0MHz)
remote 6.274595 W PLL Register II [9E]
remote 6.274624 W PLL Register III [4B]
remote 6.274653 W PLL Register IV [00]
remote 6.274681 W PLL Register V [00]
remote 6.274710 W TX Register I [16]
remote 6.274739 W TX Register II [2B]
remote 6.274768 W Delay Register I [12]
remote 6.274797 W Delay Register II [00]
remote 6.274825 W RX Register [62]
remote 6.274854 W RX Gain Register I [80]
remote 6.274883 W RX Gain Register II [80]
remote 6.274912 W RX Gain Register III [00]
remote 6.274940 W RX Gain Register IV [0A]
remote 6.274969 W RSSI Thershld Register [32]
remote 6.274998 W ADC Control Register [C3]
remote 6.275028 W Code Register I [07]
remote 6.275056 W Code Register II [17]
remote 6.275085 W Code Register III [00]
remote 6.275113 W IF Calibration Register I [00]
remote 6.275142 W VCO current Calibration Register [00]
remote 6.275170 W VCO Single band Calibration Register I [00]
remote 6.275199 W VCO Single band Calibration Register II [3B]
remote 6.275228 W Battery detect Register [00]
remote 6.275257 W TX test Register [1F]
remote 6.275292 W Rx DEM test Register I [47]
remote 6.275321 W Rx DEM test Register II [80]
remote 6.275350 W Charge Pump Current Register [03]
remote 6.275378 W Crystal test Register [01]
remote 6.275407 W PLL test Register [45]
remote 6.275436 W VCO test Register I [18]
remote 6.275465 W VCO test Register II [00]
remote 6.275493 W IFAT Register [01]
remote 6.295588 W RScale Register [0F]
remote 6.295603 S Standby Mode
remote 6.295632 W Calibration Control Register [01]
remote 6.295869 R Calibration Control Register [01]
remote 6.295899 R Calibration Control Register [00]
remote 6.295928 R IF Calibration Register I [06]
remote 6.295957 W IF Calibration Register I [13]
remote 6.295985 W IF Calibration Register II [3B]
remote 6.296013 W CH 0 (2400.0MHz)
remote 6.296047 W Calibration Control Register [02]
remote 6.296280 R Calibration Control Register [02]
remote 6.296313 R Calibration Control Register [00]
remote 6.296342 R IF Calibration Register I [03]
remote 6.296371 W CH 120 (2460.0MHz)
remote 6.296408 W Calibration Control Register [02]
remote 6.296640 R Calibration Control Register [02]
remote 6.296670 R Calibration Control Register [00]
remote 6.296701 R IF Calibration Register I [03]
remote 6.296729 W VCO Single band Calibration Register I [0B]
remote 6.296750 S Standby Mode
remote 6.296778 W CH 0 (2400.0MHz)
remote 6.299803 S PLL Mode
remote 6.299819 S RX Mode
remote 6.299847 W TX test Register [01]
remote 6.299876 W RX Gain Register I [9F]
remote 6.299913 W CH 120 (2460.0MHz)
remote 6.302938 S PLL Mode
remote 6.302977 S RX Mode
remote 6.302992 S Standby Mode
remote 6.303006 S FIFO Write pointer reset
remote 6.303249 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.303268 S TX Mode
remote 6.305328 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.305362 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.305403 S RX Mode
remote 6.317377 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 215 times)
remote 6.317391 S Standby Mode
remote 6.317405 S FIFO Write pointer reset
remote 6.317651 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.317665 S TX Mode
remote 6.319721 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.319750 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.319795 S RX Mode
remote 6.331332 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 207 times)
remote 6.331347 S Standby Mode
remote 6.331361 S FIFO Write pointer reset
remote 6.331611 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.331626 S TX Mode
remote 6.333675 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.333710 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.333750 S RX Mode
remote 6.345345 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.345360 S Standby Mode
remote 6.345374 S FIFO Write pointer reset
remote 6.345616 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.345631 S TX Mode
remote 6.347688 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.347717 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.347764 S RX Mode
remote 6.359351 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.359365 S Standby Mode
remote 6.359379 S FIFO Write pointer reset
remote 6.359627 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.359642 S TX Mode
remote 6.361699 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.361728 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.361769 S RX Mode
remote 6.373361 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.373375 S Standby Mode
remote 6.373389 S FIFO Write pointer reset
remote 6.373637 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.373652 S TX Mode
remote 6.375709 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.375743 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.375783 S RX Mode
remote 6.387372 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.387387 S Standby Mode
remote 6.387401 S FIFO Write pointer reset
remote 6.387644 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.387659 S TX Mode
remote 6.389717 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.389746 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.389787 S RX Mode
remote 6.401379 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.401393 S Standby Mode
remote 6.401408 S FIFO Write pointer reset
remote 6.401655 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.401670 S TX Mode
remote 6.403728 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.403757 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.403798 S RX Mode
remote 6.415394 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.415408 S Standby Mode
remote 6.415422 S FIFO Write pointer reset
remote 6.415665 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.415679 S TX Mode
remote 6.417734 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.417764 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.417813 S RX Mode
remote 6.429401 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.429416 S Standby Mode
remote 6.429430 S FIFO Write pointer reset
remote 6.429672 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.429687 S TX Mode
remote 6.431742 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.431771 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.431812 S RX Mode
remote 6.443407 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.443422 S Standby Mode
remote 6.443436 S FIFO Write pointer reset
remote 6.443683 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.443698 S TX Mode
remote 6.445752 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.445786 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.445827 S RX Mode
remote 6.457421 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.457436 S Standby Mode
remote 6.457450 S FIFO Write pointer reset
remote 6.457693 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.457708 S TX Mode
remote 6.459763 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.459792 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.459838 S RX Mode
remote 6.471376 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 207 times)
remote 6.471390 S Standby Mode
remote 6.471405 S FIFO Write pointer reset
remote 6.471652 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.471667 S TX Mode
remote 6.473717 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.473751 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.473792 S RX Mode
remote 6.485392 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.485407 S Standby Mode
remote 6.485421 S FIFO Write pointer reset
remote 6.485664 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.485678 S TX Mode
remote 6.487733 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.487762 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.487809 S RX Mode
remote 6.499400 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.499420 S Standby Mode
remote 6.499434 S FIFO Write pointer reset
remote 6.499677 W FIFO 0x05 | 0x01 | 0x78 | 0xd0 | 0x0c | 0x99 | 0xd8 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x00 | 0x3a
remote 6.499691 S TX Mode
remote 6.501746 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  TX  (Repeated 67 times)
remote 6.501776 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXEN  RX 
remote 6.501816 S RX Mode
remote 6.513414 R MODE: FECOK  CRCOK  RFEN  XEN  PLLDIS TRXDIS TX  (Repeated 208 times)
remote 6.513428 S Standby Mode
remote 6.513442 S FIFO Write pointer reset
